Codigo;Tipo Via;Calle;Codigo Postal;Municipio;Provincia
01028;CARRE;AGUILA PEIXATERA;07670;PORTOCOLOM;Baleares, illes
00525;VIA;AGUILA, DE L';07589;CANYAMEL;Baleares, illes
01475;C;AGUILA, DE L';07660;CALA D'OR;Baleares, illes
00446;CARRE;AGUILES, DE LES;07458;PLATJA DE MURO;Baleares, illes
00431;CARRE;AGULLA, DE L';07590;CALA RATJADA;Baleares, illes
00016;C;AGUSTI;07120;SON SARDINA;Baleares, illes
01547;C;AGUSTI BUADES;07010;PALMA;Baleares, illes
01446;CARRE;AGUSTI BUADES FRAU;07141;CABANETA (SA);Baleares, illes
02337;C;AGUSTI CATANY;07610;PLATJA DE PALMA;Baleares, illes
00396;C/;AGUSTI FONT, PREVERE;07260;PORRERES;Baleares, illes
00074;CARRE;AGUSTI PUIGSERVER;07518;LLORET DE VISTALEGRE;Baleares, illes
06126;CMNO;AGUSTI(NO OFICIAL);07120;SON SARDINA;Baleares, illes
01425;CARRE;AGUSTIN ARGUELLES;07400;ALCUDIA;Baleares, illes
00352;CARRE;AGUSTINA D'ARAGO;07638;COLONIA DE SANT JORDI;Baleares, illes
00003;CARRE;AIGO;07200;FELANITX;Baleares, illes
00157;CARRE;AIGO;07250;VILAFRANCA DE BONANY;Baleares, illes
00044;CARRE;AIGUA;07210;ALGAIDA;Baleares, illes
00487;CARRE;AIGUA;07110;BUNYOLA;Baleares, illes
00203;C/;AIGUA;07300;INCA;Baleares, illes
00013;C;AIGUA;07012;PALMA;Baleares, illes
00335;CARRE;AIGUA;07510;SINEU;Baleares, illes
02913;CARRE;AIGUA BLANCA, DE S';07810;CALA DE PORTINATX;Baleares, illes
02129;C;AIGUA DOLÇA (L');07014;PALMA;Baleares, illes
01567;CARRE;AIGUA DOLÇA, DE S';07871;PUJOLS;Baleares, illes
00463;CARRE;AIGUA, CAMI DE S';07350;BINISSALEM;Baleares, illes
00588;PLAÇA;AIGUA, DE L';07570;ARTA;Baleares, illes
00082;CARRE;AIGUA, DE S';07311;BUGER;Baleares, illes
